Node,OH,
SM84698  ,S ,
SM84699  ,S ,
SM84700  ,S ,
SM84701  ,S ,
SM84702  ,S ,
SM84703  ,A ,
SM84704  ,S ,
SM84705  ,S ,
SM84706  ,A ,
SM84707  ,S ,
SM84708  ,S ,
SM84709  ,S ,
SM84710  ,S ,
SM84711  ,S ,
SM84712  ,S ,
SM84713  ,S ,
SM84714  ,S ,
SM84715  ,S ,
SM84716  ,S ,
SM84717  ,S ,
SM84718  ,S ,
SM84719  ,S ,
SM84720  ,S ,
SM84721  ,S ,
SM84722  ,A ,
SM84723  ,S ,
SM84724  ,S ,
SM84725  ,S ,
SM84726  ,S ,
SM84727  ,S ,
SM84728  ,S ,
SM84729  ,A ,
SM84730  ,A ,
SM84731  ,S ,
SM84732  ,S ,
SM84733  ,A ,
SM84734  ,S ,
SM84735  ,S ,
SM84736  ,S ,
SM84737  ,S ,
SM84738  ,S ,
SM84739  ,S ,
SM84740  ,S ,
SM84741  ,S ,
SM84742  ,S ,
SM84743  ,S ,
SM84744  ,S ,
SM84745  ,S ,
SM84746  ,S ,
SM84747  ,S ,
SM84748  ,S ,
SM84749  ,S ,
SM84750  ,S ,
SM84751  ,S ,
SM84752  ,S ,
SM84753  ,S ,
SM84754  ,S ,
SM84755  ,S ,
SM84756  ,S ,
SM84757  ,S ,
SM84758  ,S ,
SM84759  ,S ,
SM84760  ,A ,
SM84761  ,S ,
SM84762  ,S ,
SM84763  ,S ,
SM84764  ,S ,
SM84765  ,S ,
SM84766  ,S ,
SM84767  ,S ,
SM84768  ,A ,
SM84769  ,A ,
SM84770  ,S ,
SM84771  ,S ,
SM84772  ,A ,
SM84773  ,A ,
SM84774  ,S ,
SM84775  ,S ,
SM84776  ,S ,
SM84777  ,S ,
SM84778  ,S ,
SM84779  ,S ,
SM84780  ,A ,
SM84781  ,S ,
SM84782  ,S ,
SM84783  ,S ,
SM84784  ,S ,
SM84785  ,S ,
SM84786  ,S ,
SM84787  ,S ,
SM84788  ,S ,
SM84789  ,A ,
SM84790  ,S ,
SM84791  ,S ,
SM84792  ,S ,
SM84793  ,S ,
SM84794  ,S ,
SM84795  ,S ,
SM84796  ,S ,
SM84797  ,S ,
SM84798  ,S ,
SM84799  ,S ,
SM84800  ,S ,
SM84801  ,A ,
SM84802  ,S ,
SM84803  ,A ,
SM84804  ,A ,
SM84805  ,S ,
SM84806  ,S ,
SM84807  ,S ,
SM84808  ,A ,
SM84809  ,S ,
SM84810  ,A ,
SM84811  ,S ,
SM84812  ,S ,
SM84813  ,S ,
SM84814  ,S ,
SM84815  ,S ,
SM84816  ,S ,
SM84817  ,S ,
SM84818  ,S ,
SM84819  ,S ,
SM84820  ,S ,
SM84821  ,S ,
SM84822  ,S ,
SM84823  ,S ,
SM84824  ,S ,
SM84825  ,S ,
SM84826  ,S ,
SM84827  ,S ,
SM84828  ,S ,
SM84829  ,S ,
SM84830  ,A ,
SM84831  ,A ,
SM84832  ,S ,
SM84833  ,S ,
SM84834  ,S ,
SM84835  ,S ,
SM84836  ,S ,
SM84837  ,S ,
SM84838  ,S ,
SM84839  ,A ,
SM84840  ,S ,
SM84841  ,S ,
SM84842  ,A ,
SM84843  ,S ,
SM84844  ,S ,
SM84845  ,S ,
SM84846  ,S ,
SM84847  ,S ,
SM84848  ,S ,
SM84849  ,S ,
SM84850  ,A ,
SM84851  ,A ,
SM84852  ,S ,
SM84853  ,S ,
SM84854  ,S ,
SM84855  ,S ,
SM84856  ,S ,
SM84857  ,S ,
SM84858  ,S ,
SM84859  ,S ,
SM84860  ,S ,
SM84861  ,S ,
SM84862  ,S ,
SM84863  ,S ,
SM84864  ,S ,
SM84865  ,S ,
SM84866  ,A ,
SM84867  ,S ,
SM84868  ,S ,
SM84869  ,S ,
SM84870  ,S ,
SM84871  ,A ,
SM84872  ,S ,
SM84873  ,A ,
SM84874  ,A ,
SM84875  ,S ,
SM84876  ,A ,
SM84877  ,S ,
SM84878  ,A ,
SM84879  ,S ,
SM84880  ,S ,
SM84881  ,A ,
SM84882  ,A ,
SM84883  ,S ,
SM84884  ,S ,
SM84885  ,S ,
SM84886  ,S ,
SM84887  ,S ,
SM84888  ,A ,
SM84889  ,S ,
SM84890  ,S ,
SM84891  ,S ,
SM84892  ,A ,
SM84893  ,A ,
SM84894  ,S ,
SM84895  ,S ,
SM84896  ,S ,
SM84897  ,S ,
SM84898  ,S ,
SM84899  ,S ,
SM84900  ,S ,
SM84901  ,S ,
SM84902  ,S ,
SM84903  ,S ,
SM84904  ,S ,
SM84905  ,S ,
SM84906  ,A ,
SM84907  ,S ,
SM84908  ,A ,
SM84909  ,S ,
SM84910  ,S ,
SM84911  ,S ,
SM84912  ,S ,
SM84913  ,S ,
SM84914  ,S ,
SM84915  ,S ,
SM84916  ,S ,
SM84917  ,A ,
SM84918  ,S ,
SM84919  ,S ,
SM84920  ,S ,
SM84921  ,S ,
SM84922  ,A ,
SM84923  ,S ,
SM84924  ,S ,
SM84925  ,S ,
SM84926  ,S ,
SM84927  ,S ,
SM84928  ,S ,
SM84929  ,S ,
SM84930  ,S ,
SM84931  ,S ,
SM84932  ,S ,
SM84933  ,S ,
SM84934  ,A ,
SM84935  ,S ,
SM84936  ,A ,
SM84937  ,A ,
SM84938  ,S ,
SM84939  ,S ,
SM84940  ,A ,
SM84941  ,S ,
SM84942  ,S ,
SM84943  ,S ,
SM84944  ,S ,
SM84945  ,S ,
SM84946  ,S ,
SM84947  ,S ,
SM84948  ,S ,
SM84949  ,S ,
SM84950  ,S ,
SM84951  ,S ,
SM84952  ,S ,
SM84953  ,S ,
SM84954  ,S ,
SM84955  ,S ,
SM84956  ,S ,
SM84957  ,S ,
SM84958  ,A ,
SM84959  ,S ,
SM84960  ,S ,
SM84961  ,A ,
SM84962  ,S ,
SM84963  ,S ,
SM84964  ,S ,
SM84965  ,A ,
SM84966  ,S ,
SM84967  ,S ,
SM84968  ,S ,
SM84969  ,S ,
SM84970  ,S ,
SM84971  ,A ,
SM84972  ,S ,
SM84973  ,S ,
SM84974  ,S ,
SM84975  ,S ,
SM84976  ,S ,
SM84977  ,S ,
SM84978  ,S ,
SM84979  ,S ,
SM84980  ,S ,
SM84981  ,S ,
SM84982  ,S ,
SM84983  ,A ,
SM84984  ,S ,
SM84985  ,S ,
SM84986  ,S ,
SM84987  ,A ,
SM84988  ,S ,
SM84989  ,S ,
SM84990  ,A ,
SM84991  ,S ,
SM84992  ,A ,
SM84993  ,S ,
SM84994  ,A ,
SM84995  ,S ,
SM84996  ,S ,
SM84997  ,S ,
SM84998  ,S ,
SM84999  ,A ,
SM85000  ,A ,
SM85001  ,S ,
SM85002  ,A ,
SM85003  ,A ,
SM85004  ,A ,
SM85005  ,S ,
SM85006  ,S ,
SM85007  ,S ,
SM85008  ,S ,
SM85009  ,S ,
SM85010  ,S ,
SM85011  ,A ,
SM85012  ,S ,
SM85013  ,S ,
SM85014  ,S ,
SM85015  ,S ,
SM85016  ,S ,
SM85017  ,S ,
SM85018  ,A ,
SM85019  ,S ,
SM85020  ,S ,
SM85021  ,S ,
SM85022  ,S ,
SM85023  ,S ,
SM85024  ,S ,
SM85025  ,S ,
SM85026  ,S ,
SM85027  ,S ,
SM85028  ,S ,
SM85029  ,S ,
SM85030  ,A ,
SM85031  ,S ,
SM85032  ,S ,
SM85033  ,S ,
SM85034  ,A ,
SM85035  ,A ,
SM85036  ,S ,
SM85037  ,S ,
SM85038  ,A ,
SM85039  ,A ,
SM85040  ,S ,
SM85041  ,S ,
SM85042  ,A ,
SM85043  ,S ,
SM85044  ,S ,
SM85045  ,A ,
SM85046  ,S ,
SM85047  ,S ,
SM85048  ,S ,
SM85049  ,S ,
SM85050  ,S ,
SM85051  ,S ,
SM85052  ,S ,
SM85053  ,A ,
SM85054  ,S ,
SM85055  ,S ,
SM85056  ,S ,
SM85057  ,A ,
SM85058  ,S ,
SM85059  ,S ,
SM85060  ,S ,
SM85061  ,A ,
SM85062  ,S ,
SM85063  ,S ,
SM85064  ,S ,
SM85065  ,A ,
SM85066  ,A ,
SM85067  ,S ,
SM85068  ,S ,
SM85069  ,S ,
SM85070  ,S ,
SM85071  ,S ,
SM85072  ,S ,
SM85073  ,S ,
SM85074  ,S ,
SM85075  ,S ,
SM85076  ,A ,
SM85077  ,S ,
SM85078  ,A ,
SM85079  ,A ,
SM85080  ,S ,
SM85081  ,A ,
SM85082  ,S ,
SM85083  ,A ,
SM85084  ,S ,
SM85085  ,A ,
SM85086  ,S ,
SM85087  ,A ,
SM85088  ,A ,
SM85089  ,S ,
SM85090  ,S ,
SM85091  ,A ,
SM85092  ,S ,
SM85093  ,S ,
SM85094  ,S ,
SM85095  ,S ,
SM85096  ,A ,
SM85097  ,S ,
SM85098  ,S ,
SM85099  ,S ,
SM85100  ,S ,
SM85101  ,S ,
SM85102  ,S ,
SM85103  ,S ,
SM85104  ,S ,
SM85105  ,A ,
SM85106  ,A ,
SM85107  ,A ,
SM85108  ,A ,
SM85109  ,A ,
SM85110  ,S ,
SM85111  ,S ,
SM85112  ,S ,
SM85113  ,S ,
SM85114  ,S ,
SM85115  ,S ,
SM85116  ,S ,
SM85117  ,S ,
SM85118  ,S ,
SM85119  ,S ,
SM85120  ,S ,
SM85121  ,S ,
SM85122  ,A ,
SM85123  ,A ,
SM85124  ,A ,
SM85125  ,S ,
SM85126  ,A ,
SM85127  ,S ,
SM85128  ,A ,
SM85129  ,A ,
SM85130  ,S ,
SM85131  ,S ,
SM85132  ,S ,
SM85133  ,S ,
SM85134  ,S ,
SM85135  ,S ,
SM85136  ,A ,
SM85137  ,A ,
SM85138  ,S ,
SM85139  ,A ,
SM85140  ,A ,
SM85141  ,A ,
SM85142  ,A ,
SM85143  ,A ,
SM85144  ,S ,
SM85145  ,S ,
SM85146  ,S ,
SM85147  ,A ,
SM85148  ,S ,
SM85149  ,A ,
SM85150  ,S ,
SM85151  ,A ,
SM85152  ,S ,
SM85153  ,S ,
SM85154  ,S ,
SM85155  ,S ,
SM85156  ,S ,
SM85157  ,S ,
SM85158  ,S ,
SM85159  ,S ,
SM85160  ,S ,
SM85161  ,S ,
SM85162  ,A ,
SM85163  ,S ,
SM85164  ,S ,
SM85165  ,S ,
SM85166  ,S ,
SM85167  ,S ,
SM85168  ,A ,
SM85169  ,S ,
SM85170  ,S ,
SM85171  ,S ,
SM85172  ,S ,
SM85173  ,S ,
SM85174  ,S ,
SM85175  ,A ,
SM85176  ,S ,
SM85177  ,A ,
SM85178  ,A ,
SM85179  ,S ,
SM85180  ,S ,
SM85181  ,S ,
SM85182  ,A ,
SM85183  ,S ,
SM85184  ,A ,
SM85185  ,A ,
SM85186  ,S ,
SM85187  ,A ,
SM85188  ,S ,
SM85189  ,S ,
SM85190  ,A ,
SM85191  ,S ,
SM85192  ,A ,
SM85193  ,A ,
SM85194  ,S ,
SM85195  ,S ,
SM85196  ,S ,
SM85197  ,S ,
SM85198  ,A ,
SM85199  ,S ,
SM85200  ,S ,
SM85201  ,A ,
SM85202  ,S ,
SM85203  ,S ,
SM85204  ,S ,
SM85205  ,S ,
SM85206  ,S ,
SM85207  ,S ,
SM85208  ,A ,
SM85209  ,S ,
SM85210  ,A ,
SM85211  ,A ,
SM85212  ,S ,
SM85213  ,A ,
SM85214  ,S ,
SM85215  ,S ,
SM85216  ,S ,
SM85217  ,S ,
SM85218  ,S ,
SM85219  ,A ,
SM85220  ,S ,
SM85221  ,S ,
SM85222  ,S ,
SM85223  ,S ,
SM85224  ,A ,
SM85225  ,S ,
SM85226  ,S ,
SM85227  ,A ,
SM85228  ,S ,
SM85229  ,A ,
SM85230  ,S ,
SM85231  ,S ,
SM85232  ,A ,
SM85233  ,S ,
SM85234  ,S ,
SM85235  ,S ,
SM85236  ,A ,
SM85237  ,S ,
SM85238  ,A ,
SM85239  ,S ,
SM85240  ,A ,
SM85241  ,S ,
SM85242  ,S ,
SM85243  ,S ,
SM85244  ,S ,
SM85245  ,S ,
SM85246  ,S ,
SM85247  ,S ,
SM85248  ,S ,
SM85249  ,S ,
SM85250  ,S ,
SM85251  ,S ,
SM85252  ,A ,
SM85253  ,S ,
SM85254  ,S ,
SM85255  ,S ,
SM85256  ,S ,
SM85257  ,S ,
SM85258  ,A ,
SM85259  ,S ,
SM85260  ,S ,
SM85261  ,A ,
SM85262  ,S ,
SM85263  ,S ,
SM85264  ,S ,
SM85265  ,A ,
SM85266  ,A ,
SM85267  ,S ,
SM85268  ,A ,
SM85269  ,S ,
SM85270  ,S ,
SM85271  ,S ,
SM85272  ,S ,
SM85273  ,A ,
SM85274  ,S ,
SM85275  ,S ,
SM85276  ,S ,
SM85277  ,S ,
SM85278  ,S ,
SM85279  ,A ,
SM85280  ,S ,
SM85281  ,A ,
SM85282  ,S ,
SM85283  ,A ,
SM85284  ,S ,
SM85285  ,S ,
SM85286  ,A ,
SM85287  ,A ,
SM85288  ,A ,
SM85289  ,S ,
SM85290  ,S ,
SM85291  ,S ,
SM85292  ,A ,
SM85293  ,S ,
SM85294  ,S ,
SM85295  ,A ,
SM85296  ,S ,
SM85297  ,A ,
SM85298  ,A ,
SM85299  ,S ,
SM85300  ,S ,
SM85301  ,A ,
SM85302  ,A ,
SM85303  ,S ,
SM85304  ,S ,
SM85305  ,A ,
SM85306  ,S ,
SM85307  ,S ,
SM85308  ,A ,
SM85309  ,S ,
SM85310  ,S ,
SM85311  ,S ,
SM85312  ,S ,
SM85313  ,S ,
SM85314  ,S ,
SM85315  ,S ,
SM85316  ,A ,
SM85317  ,A ,
SM85318  ,A ,
SM85319  ,S ,
SM85320  ,S ,
SM85321  ,A ,
SM85322  ,A ,
SM85323  ,A ,
SM85324  ,S ,
SM85325  ,S ,
SM85326  ,S ,
SM85327  ,S ,
SM85328  ,S ,
SM85329  ,A ,
SM85330  ,S ,
SM85331  ,A ,
SM85332  ,A ,
SM85333  ,S ,
SM85334  ,S ,
SM85335  ,S ,
SM85336  ,A ,
SM85337  ,S ,
SM85338  ,S ,
SM85339  ,S ,
SM85340  ,S ,
SM85341  ,S ,
SM85342  ,A ,
SM85343  ,S ,
SM85344  ,S ,
SM85345  ,S ,
SM85346  ,A ,
SM85347  ,A ,
SM85348  ,S ,
SM85349  ,A ,
SM85350  ,S ,
SM85351  ,A ,
SM85352  ,S ,
SM85353  ,S ,
SM85354  ,S ,
SM85355  ,A ,
SM85356  ,S ,
SM85357  ,A ,
SM85358  ,S ,
SM85359  ,S ,
SM85360  ,S ,
SM85361  ,S ,
SM85362  ,A ,
SM85363  ,A ,
SM85364  ,S ,
SM85365  ,S ,
SM85366  ,S ,
SM85367  ,S ,
SM85368  ,A ,
SM85369  ,S ,
SM85370  ,S ,
SM85371  ,A ,
SM85372  ,S ,
SM85373  ,S ,
SM85374  ,S ,
SM85375  ,S ,
SM85376  ,A ,
SM85377  ,S ,
SM85378  ,S ,
SM85379  ,S ,
SM85380  ,S ,
SM85381  ,A ,
SM85382  ,S ,
SM85383  ,A ,
SM85384  ,S ,
SM85385  ,A ,
SM85386  ,S ,
SM85387  ,A ,
SM85388  ,A ,
SM85389  ,S ,
SM85390  ,S ,
SM85391  ,S ,
SM85392  ,A ,
SM85393  ,S ,
SM85394  ,S ,
SM85395  ,S ,
SM85396  ,S ,
SM85397  ,S ,
SM85398  ,S ,
SM85399  ,S ,
SM85400  ,S ,
SM85401  ,S ,
SM85402  ,S ,
SM85403  ,S ,
SM85404  ,S ,
SM85405  ,A ,
SM85406  ,S ,
SM85407  ,A ,
SM85408  ,S ,
SM85409  ,A ,
SM85410  ,S ,
SM85411  ,S ,
SM85412  ,S ,
SM85413  ,S ,
SM85414  ,S ,
SM85415  ,A ,
SM85416  ,S ,
SM85417  ,S ,
SM85418  ,S ,
SM85419  ,S ,
SM85420  ,S ,
SM85421  ,S ,
SM85422  ,A ,
SM85423  ,S ,
SM85424  ,S ,
SM85425  ,S ,
SM85426  ,S ,
SM85427  ,S ,
SM85428  ,S ,
SM85429  ,A ,
SM85430  ,S ,
SM85431  ,S ,
SM85432  ,A ,
SM85433  ,S ,
SM85434  ,S ,
SM85435  ,A ,
SM85436  ,S ,
SM85437  ,S ,
SM85438  ,S ,
SM85439  ,S ,
SM85440  ,S ,
SM85441  ,A ,
SM85442  ,S ,
SM85443  ,S ,
SM85444  ,S ,
SM85445  ,S ,
SM85446  ,S ,
SM85447  ,A ,
SM85448  ,S ,
SM85449  ,S ,
SM85450  ,S ,
SM85451  ,S ,
SM85452  ,A ,
SM85453  ,S ,
SM85454  ,S ,
SM85455  ,S ,
SM85456  ,S ,
SM85457  ,S ,
SM85458  ,S ,
SM85459  ,S ,
SM85460  ,S ,
SM85461  ,S ,
SM85462  ,S ,
SM85463  ,S ,
SM85464  ,S ,
SM85465  ,A ,
SM85466  ,S ,
SM85467  ,S ,
SM85468  ,S ,
SM85469  ,A ,
SM85470  ,S ,
SM85471  ,S ,
SM85472  ,A ,
SM85473  ,A ,
SM85474  ,A ,
SM85475  ,A ,
SM85476  ,S ,
SM85477  ,S ,
SM85478  ,S ,
SM85479  ,S ,
SM85480  ,S ,
SM85481  ,S ,
SM85482  ,A ,
SM85483  ,S ,
SM85484  ,S ,
SM85485  ,S ,
SM85486  ,S ,
SM85487  ,S ,
SM85488  ,S ,
SM85489  ,A ,
SM85490  ,S ,
SM85491  ,S ,
SM85492  ,S ,
SM85493  ,S ,
SM85494  ,S ,
SM85495  ,S ,
SM85496  ,S ,
SM85497  ,S ,
SM85498  ,A ,
SM85499  ,S ,
SM85500  ,S ,
SM85501  ,S ,
SM85502  ,A ,
SM85503  ,S ,
SM85504  ,S ,
SM85505  ,S ,
SM85506  ,S ,
SM85507  ,S ,
SM85508  ,S ,
SM85509  ,S ,
SM85510  ,S ,
SM85511  ,S ,
SM85512  ,S ,
SM85513  ,A ,
SM85514  ,S ,
SM85515  ,A ,
SM85516  ,S ,
SM85517  ,A ,
SM85518  ,A ,
SM85519  ,A ,
SM85520  ,S ,
SM85521  ,S ,
SM85522  ,S ,
SM85523  ,S ,
SM85524  ,S ,
SM85525  ,S ,
SM85526  ,S ,
SM85527  ,S ,
SM85528  ,A ,
SM85529  ,S ,
SM85530  ,A ,
SM85531  ,A ,
SM85532  ,S ,
SM85533  ,S ,
SM85534  ,S ,
SM85535  ,S ,
SM85536  ,S ,
SM85537  ,S ,
SM85538  ,S ,
SM85539  ,S ,
SM85540  ,S ,
SM85541  ,A ,
SM85542  ,S ,
SM85543  ,S ,
SM85544  ,A ,
SM85545  ,S ,
SM85546  ,S ,
SM85547  ,A ,
SM85548  ,S ,
SM85549  ,S ,
SM85550  ,S ,
SM85551  ,S ,
SM85552  ,A ,
SM85553  ,A ,
SM85554  ,S ,
SM85555  ,S ,
SM85556  ,S ,
SM85557  ,S ,
SM85558  ,A ,
SM85559  ,S ,
SM85560  ,S ,
SM85561  ,S ,
SM85562  ,S ,
SM85563  ,A ,
SM85564  ,A ,
SM85565  ,S ,
SM85566  ,S ,
SM85567  ,A ,
SM85568  ,S ,
SM85569  ,A ,
SM85570  ,S ,
SM85571  ,S ,
SM85572  ,S ,
SM85573  ,A ,
SM85574  ,S ,
SM85575  ,S ,
SM85576  ,S ,
SM85577  ,S ,
SM85578  ,S ,
SM85579  ,S ,
SM85580  ,S ,
SM85581  ,S ,
SM85582  ,S ,
SM85583  ,S ,
SM85584  ,A ,
SM85585  ,A ,
SM85586  ,S ,
SM85587  ,S ,
SM85588  ,A ,
SM85589  ,S ,
SM85590  ,S ,
SM85591  ,S ,
SM85592  ,A ,
SM85593  ,S ,
SM85594  ,S ,
SM85595  ,A ,
SM85596  ,S ,
SM85597  ,S ,
SM85598  ,A ,
SM85599  ,S ,
SM85600  ,S ,
SM85601  ,S ,
SM85602  ,S ,
SM85603  ,S ,
SM85604  ,S ,
SM85605  ,S ,
SM85606  ,S ,
SM85607  ,S ,
SM85608  ,A ,
SM85609  ,S ,
SM85610  ,S ,
SM85611  ,S ,
SM85612  ,S ,
SM85613  ,A ,
SM85614  ,A ,
SM85615  ,S ,
SM85616  ,S ,
SM85617  ,S ,
SM85618  ,S ,
SM85619  ,S ,
SM85620  ,S ,
SM85621  ,S ,
SM85622  ,A ,
SM85623  ,S ,
SM85624  ,A ,
SM85625  ,A ,
SM85626  ,S ,
SM85627  ,S ,
SM85628  ,A ,
SM85629  ,A ,
SM85630  ,S ,
SM85631  ,S ,
SM85632  ,S ,
SM85633  ,S ,
SM85634  ,A ,
SM85635  ,S ,
SM85636  ,S ,
SM85637  ,S ,
SM85638  ,S ,
SM85639  ,S ,
SM85640  ,A ,
SM85641  ,A ,
SM85642  ,S ,
SM85643  ,S ,
SM85644  ,S ,
SM85645  ,S ,
SM85646  ,S ,
SM85647  ,A ,
SM85648  ,S ,
SM85649  ,A ,
SM85650  ,A ,
SM85651  ,S ,
SM85652  ,A ,
SM85653  ,A ,
SM85654  ,A ,
SM85655  ,A ,
SM85656  ,S ,
SM85657  ,A ,
SM85658  ,S ,
SM85659  ,S ,
SM85660  ,A ,
SM85661  ,S ,
SM85662  ,S ,
SM85663  ,S ,
SM85664  ,S ,
SM85665  ,S ,
SM85666  ,S ,
SM85667  ,S ,
SM85668  ,A ,
SM85669  ,S ,
SM85670  ,A ,
SM85671  ,A ,
SM85672  ,S ,
SM85673  ,S ,
SM85674  ,A ,
SM85675  ,A ,
SM85676  ,A ,
SM85677  ,S ,
SM85678  ,A ,
SM85679  ,S ,
SM85680  ,S ,
SM85681  ,A ,
SM85682  ,S ,
SM85683  ,A ,
SM85684  ,A ,
SM85685  ,S ,
SM85686  ,S ,
SM85687  ,A ,
SM85688  ,A ,
SM85689  ,A ,
SM85690  ,A ,
SM85691  ,S ,
SM85692  ,A ,
SM85693  ,S ,
SM85694  ,S ,
SM85695  ,A ,
SM85696  ,A ,
SM85697  ,S ,
SM85698  ,S ,
SM85699  ,S ,
SM85700  ,A ,
SM85701  ,A ,
SM85702  ,A ,
SM85703  ,S ,
SM85704  ,S ,
SM85705  ,S ,
SM85706  ,S ,
SM85707  ,S ,
SM85708  ,S ,
SM85709  ,S ,
SM85710  ,S ,
SM85711  ,S ,
SM85712  ,S ,
SM85713  ,S ,
SM85714  ,A ,
SM85715  ,A ,
SM85716  ,S ,
SM85717  ,S ,
SM85718  ,S ,
SM85719  ,A ,
SM85720  ,A ,
SM85721  ,A ,
SM85722  ,A ,
SM85723  ,A ,
SM85724  ,S ,
SM85725  ,A ,
SM85726  ,S ,
SM85727  ,S ,
SM85728  ,S ,
SM85729  ,S ,
SM85730  ,S ,
SM85731  ,A ,
SM85732  ,S ,
SM85733  ,S ,
SM85734  ,S ,
SM85735  ,S ,
SM85736  ,S ,
SM85737  ,A ,
SM85738  ,S ,
SM85739  ,A ,
SM85740  ,S ,
SM85741  ,S ,
SM85742  ,S ,
SM85743  ,S ,
SM85744  ,A ,
SM85745  ,S ,
SM85746  ,A ,
SM85747  ,S ,
SM85748  ,S ,
SM85749  ,S ,
SM85750  ,A ,
SM85751  ,S ,
SM85752  ,A ,
SM85753  ,S ,
SM85754  ,A ,
SM85755  ,A ,
SM85756  ,S ,
SM85757  ,A ,
SM85758  ,S ,
SM85759  ,S ,
SM85760  ,S ,
SM85761  ,S ,
SM85762  ,S ,
SM85763  ,S ,
SM85764  ,S ,
SM85765  ,A ,
SM85766  ,S ,
SM85767  ,A ,
SM85768  ,S ,
SM85769  ,S ,
SM85770  ,A ,
SM85771  ,S ,
SM85772  ,A ,
SM85773  ,A ,
SM85774  ,A ,
SM85775  ,A ,
SM85776  ,S ,
SM85777  ,A ,
SM85778  ,A ,
SM85779  ,A ,
SM85780  ,S ,
SM85781  ,A ,
SM85782  ,S ,
SM85783  ,A ,
SM85784  ,A ,
SM85785  ,A ,
SM85786  ,A ,
SM85787  ,A ,
SM85788  ,S ,
SM85789  ,A ,
SM85790  ,A ,
SM85791  ,S ,
SM85792  ,A ,
SM85793  ,S ,
SM85794  ,S ,
SM85795  ,S ,
SM85796  ,S ,
SM85797  ,A ,
SM85798  ,A ,
SM85799  ,S ,
SM85800  ,S ,
SM85801  ,A ,
SM85802  ,A ,
SM85803  ,S ,
SM85804  ,S ,
SM85805  ,S ,
SM85806  ,S ,
SM85807  ,A ,
SM85808  ,A ,
SM85809  ,S ,
SM85810  ,A ,
SM85811  ,A ,
SM85812  ,A ,
SM85813  ,S ,
SM85814  ,S ,
SM85815  ,S ,
SM85816  ,S ,
SM85817  ,S ,
SM85818  ,A ,
SM85819  ,A ,
SM85820  ,S ,
SM85821  ,A ,
SM85822  ,S ,
SM85823  ,S ,
SM85824  ,S ,
SM85825  ,S ,
SM85826  ,A ,
SM85827  ,S ,
SM85828  ,S ,
SM85829  ,S ,
SM85830  ,S ,
SM85831  ,S ,
SM85832  ,S ,
SM85833  ,A ,
SM85834  ,S ,
SM85835  ,S ,
SM85836  ,S ,
SM85837  ,S ,
SM85838  ,S ,
SM85839  ,S ,
SM85840  ,A ,
SM85841  ,S ,
SM85842  ,A ,
SM85843  ,A ,
SM85844  ,S ,
SM85845  ,S ,
SM85846  ,S ,
SM85847  ,S ,
SM85848  ,S ,
SM85849  ,A ,
SM85850  ,A ,
SM85851  ,S ,
SM85852  ,S ,
SM85853  ,A ,
SM85854  ,S ,
SM85855  ,S ,
SM85856  ,S ,
SM85857  ,A ,
SM85858  ,S ,
SM85859  ,S ,
SM85860  ,S ,
SM85861  ,S ,
SM85862  ,S ,
SM85863  ,S ,
SM85864  ,S ,
SM85865  ,A ,
SM85866  ,S ,
SM85867  ,S ,
SM85868  ,S ,
SM85869  ,S ,
SM85870  ,A ,
SM85871  ,S ,
SM85872  ,S ,
SM85873  ,S ,
SM85874  ,S ,
SM85875  ,S ,
SM85876  ,S ,
SM85877  ,S ,
SM85878  ,S ,
SM85879  ,S ,
SM85880  ,S ,
SM85881  ,S ,
SM85882  ,S ,
SM85883  ,A ,
SM85884  ,S ,
SM85885  ,A ,
SM85886  ,S ,
SM85887  ,A ,
SM85888  ,S ,
SM85889  ,A ,
SM85890  ,S ,
SM85891  ,S ,
SM85892  ,S ,
SM85893  ,S ,
SM85894  ,S ,
SM85895  ,A ,
SM85896  ,A ,
SM85897  ,S ,
SM85898  ,S ,
SM85899  ,S ,
SM85900  ,S ,
SM85901  ,S ,
SM85902  ,S ,
SM85903  ,S ,
SM85904  ,S ,
SM85905  ,S ,
SM85906  ,S ,
SM85907  ,S ,
SM85908  ,A ,
SM85909  ,S ,
SM85910  ,S ,
SM85911  ,S ,
SM85912  ,A ,
SM85913  ,S ,
SM85914  ,S ,
SM85915  ,A ,
SM85916  ,S ,
SM85917  ,S ,
SM85918  ,S ,
SM85919  ,A ,
SM85920  ,A ,
SM85921  ,S ,
SM85922  ,A ,
SM85923  ,A ,
SM85924  ,A ,
SM85925  ,S ,
SM85926  ,A ,
SM85927  ,A ,
SM85928  ,S ,
SM85929  ,S ,
SM85930  ,A ,
SM85931  ,S ,
SM85932  ,A ,
SM85933  ,S ,
SM85934  ,A ,
SM85935  ,A ,
SM85936  ,S ,
SM85937  ,A ,
SM85938  ,S ,
SM85939  ,S ,
SM85940  ,S ,
SM85941  ,A ,
SM85942  ,S ,
SM85943  ,S ,
SM85944  ,S ,
SM85945  ,S ,
SM85946  ,S ,
SM85947  ,S ,
SM85948  ,S ,
SM85949  ,A ,
SM85950  ,A ,
SM85951  ,S ,
SM85952  ,S ,
SM85953  ,S ,
SM85954  ,S ,
SM85955  ,S ,
SM85956  ,S ,
SM85957  ,S ,
SM85958  ,S ,
SM85959  ,S ,
SM85960  ,A ,
SM85961  ,S ,
SM85962  ,A ,
SM85963  ,S ,
SM85964  ,S ,
SM85965  ,S ,
SM85966  ,S ,
SM85967  ,S ,
SM85968  ,S ,
SM85969  ,S ,
